timestamp,open,high,low,close,volume,timestamp_date
1758202320000,0.097655,0.097664,0.097655,0.097664,11.27967,2025-09-18 13:32:00
1758202380000,0.097732,0.097732,0.097712,0.097712,11.335772,2025-09-18 13:33:00
1758202440000,0.09778,0.097838,0.09778,0.097838,11.345931,2025-09-18 13:34:00
1758202500000,0.097769,0.097827,0.097769,0.097827,11.1980015,2025-09-18 13:35:00
1758202560000,0.097827,0.097827,0.097827,0.097827,11.152278,2025-09-18 13:36:00
1758202620000,0.097797,0.097865,0.097797,0.097865,11.641889,2025-09-18 13:37:00
1758202680000,0.097913,0.097913,0.097913,0.097913,11.1131255,2025-09-18 13:38:00
1758202740000,0.097854,0.097854,0.097775,0.097775,11.0530385,2025-09-18 13:39:00
1758202800000,0.097765,0.097765,0.097677,0.097677,10.847075,2025-09-18 13:40:00
1758202860000,0.097716,0.097755,0.097716,0.097755,11.092911,2025-09-18 13:41:00
1758202920000,0.097743,0.097743,0.097656,0.097704,275.4398545703174,2025-09-18 13:42:00
1758202980000,0.097675,0.097675,0.097583,0.097583,244.34080063789324,2025-09-18 13:43:00
1758203040000,0.097541,0.097541,0.097474,0.097474,11.2620325,2025-09-18 13:44:00
1758203100000,0.097409,0.097409,0.097336,0.097336,10.808384,2025-09-18 13:45:00
1758203160000,0.097281,0.097281,0.097193,0.097193,11.47401,2025-09-18 13:46:00
1758203220000,0.097165,0.097174,0.097165,0.097174,11.0287225,2025-09-18 13:47:00
1758203280000,0.097193,0.097241,0.097193,0.097241,11.3257925,2025-09-18 13:48:00
1758203340000,0.097281,0.097445,0.097281,0.097439,4583.464693559939,2025-09-18 13:49:00
1758203400000,0.097444,0.097646,0.097356,0.097646,50043.7372315719,2025-09-18 13:50:00
1758203460000,0.097655,0.097694,0.097655,0.097694,11.2325675,2025-09-18 13:51:00
1758203520000,0.097694,0.097694,0.097645,0.097645,10.841339,2025-09-18 13:52:00
1758203580000,0.097679,0.097679,0.097639,0.097639,11.3772435,2025-09-18 13:53:00
1758203640000,0.09763,0.09763,0.097585,0.097585,11.5176625,2025-09-18 13:54:00
1758203700000,0.097527,0.097527,0.097489,0.097489,11.1645805,2025-09-18 13:55:00
1758203760000,0.09745,0.09745,0.097381,0.097381,10.86188,2025-09-18 13:56:00
1758203820000,0.097361,0.097409,0.097361,0.097409,11.199203,2025-09-18 13:57:00
1758203880000,0.097477,0.097496,0.097477,0.097496,11.0159935,2025-09-18 13:58:00
1758203940000,0.097515,0.097544,0.097515,0.097544,11.06962,2025-09-18 13:59:00
1758204000000,0.097534,0.097596,0.097534,0.097596,10.976047,2025-09-18 14:00:00
1758204060000,0.097645,0.097713,0.097645,0.097713,10.74469,2025-09-18 14:01:00
1758204120000,0.097722,0.097809,0.097722,0.097809,10.9008315,2025-09-18 14:02:00
1758204180000,0.097818,0.097857,0.097818,0.097857,11.3980785,2025-09-18 14:03:00
1758204240000,0.097905,0.097983,0.097905,0.097983,11.6063835,2025-09-18 14:04:00
1758204300000,0.098061,0.098061,0.098034,0.098034,11.5696185,2025-09-18 14:05:00
1758204360000,0.098022,0.098484,0.098022,0.098478,1505.2475113758276,2025-09-18 14:06:00
1758204420000,0.098384,0.098384,0.098305,0.098305,11.2603465,2025-09-18 14:07:00
1758204480000,0.098225,0.098225,0.098194,0.098194,11.5887365,2025-09-18 14:08:00
1758204540000,0.098146,0.098146,0.098135,0.098135,10.844528,2025-09-18 14:09:00
1758204600000,0.098118,0.098118,0.098118,0.098118,11.234511,2025-09-18 14:10:00
1758204660000,0.098112,0.098112,0.098105,0.098105,11.086271,2025-09-18 14:11:00
1758204720000,0.098095,0.098095,0.098078,0.098078,11.6232545,2025-09-18 14:12:00
1758204780000,0.098156,0.098212,0.098156,0.098212,11.143954,2025-09-18 14:13:00
1758204840000,0.098169,0.098169,0.098142,0.098142,11.533278,2025-09-18 14:14:00
1758204900000,0.098114,0.098114,0.098089,0.098089,105.02595204203669,2025-09-18 14:15:00
1758204960000,0.098128,0.098196,0.098128,0.098196,10.895982,2025-09-18 14:16:00
1758205020000,0.098196,0.098215,0.098196,0.098215,10.802605,2025-09-18 14:17:00
1758205080000,0.098156,0.098244,0.098156,0.098244,11.341946,2025-09-18 14:18:00
1758205140000,0.098332,0.098351,0.098332,0.098351,11.407633,2025-09-18 14:19:00
1758205200000,0.098351,0.09837,0.098351,0.09837,10.9180155,2025-09-18 14:20:00
1758205260000,0.098409,0.098409,0.098349,0.098349,10.920069,2025-09-18 14:21:00
1758205320000,0.098319,0.098407,0.098319,0.098407,11.508471,2025-09-18 14:22:00
1758205380000,0.098457,0.098549,0.098457,0.098546,528.6448608306775,2025-09-18 14:23:00
1758205440000,0.098512,0.098512,0.098493,0.098493,11.574039,2025-09-18 14:24:00
1758205500000,0.098561,0.098561,0.098561,0.098561,11.1866735,2025-09-18 14:25:00
1758205560000,0.0986,0.098648,0.0986,0.098648,10.89794,2025-09-18 14:26:00
1758205620000,0.098592,0.098592,0.098546,0.098546,10.941182,2025-09-18 14:27:00
1758205680000,0.098495,0.098495,0.098433,0.098433,11.323391,2025-09-18 14:28:00
1758205740000,0.098397,0.098397,0.098391,0.098391,10.8725355,2025-09-18 14:29:00
1758205800000,0.0984,0.0984,0.09835,0.09835,11.559025,2025-09-18 14:30:00
1758205860000,0.098409,0.098487,0.098409,0.098487,11.026254,2025-09-18 14:31:00
1758205920000,0.098526,0.098528,0.098526,0.098528,11.37987,2025-09-18 14:32:00
1758205980000,0.098439,0.098439,0.098439,0.098439,11.1728265,2025-09-18 14:33:00
1758206040000,0.098427,0.098427,0.098348,0.098348,11.0194395,2025-09-18 14:34:00
1758206100000,0.098338,0.098368,0.098338,0.098368,11.212272,2025-09-18 14:35:00
1758206160000,0.098318,0.098318,0.098288,0.098288,11.255641,2025-09-18 14:36:00
1758206220000,0.098376,0.098376,0.098248,0.098248,11.207696,2025-09-18 14:37:00
1758206280000,0.098209,0.098209,0.098209,0.098209,5.5488085,2025-09-18 14:38:00
1758206340000,0.098195,0.098195,0.098176,0.098176,16.8387595,2025-09-18 14:39:00
1758206400000,0.098264,0.098273,0.098264,0.098273,10.809535,2025-09-18 14:40:00
1758206460000,0.098194,0.098194,0.098194,0.098194,11.095922,2025-09-18 14:41:00
1758206520000,0.098233,0.098301,0.098233,0.098301,11.2516565,2025-09-18 14:42:00
1758206580000,0.098271,0.098274,0.098271,0.098274,11.4487425,2025-09-18 14:43:00
1758206640000,0.098221,0.098221,0.098176,0.098176,11.489247,2025-09-18 14:44:00
1758206700000,0.098264,0.098273,0.098264,0.098273,11.595683,2025-09-18 14:45:00
1758206760000,0.098297,0.098297,0.098275,0.098275,11.2537195,2025-09-18 14:46:00
1758206820000,0.098251,0.098251,0.098244,0.098244,11.3475985,2025-09-18 14:47:00
1758206880000,0.098185,0.098185,0.098185,0.098185,5.69473,2025-09-18 14:48:00
1758206940000,0.098116,0.098135,0.098116,0.098135,11.5297605,2025-09-18 14:49:00
1758207000000,0.098146,0.098146,0.098111,0.098111,11.3338155,2025-09-18 14:50:00
1758207060000,0.09808,0.09808,0.098001,0.098001,11.029497,2025-09-18 14:51:00
1758207120000,0.09803,0.098117,0.09803,0.098117,16.9158735,2025-09-18 14:52:00
1758207180000,0.098136,0.098136,0.098136,0.098136,5.839092,2025-09-18 14:53:00
1758207240000,0.098204,0.098204,0.098181,0.098181,16.938856,2025-09-18 14:54:00
1758207300000,0.098113,0.098113,0.098113,0.098113,5.5433845,2025-09-18 14:55:00
1758207360000,0.098095,0.098144,0.098095,0.098134,16.975436,2025-09-18 14:56:00
1758207420000,0.098084,0.098084,0.098084,0.098084,5.541746,2025-09-18 14:57:00
1758207480000,0.098162,0.098188,0.098162,0.098188,10.897412,2025-09-18 14:58:00
1758207540000,0.098244,0.098244,0.098244,0.098244,10.954206,2025-09-18 14:59:00
1758207600000,0.098293,0.098293,0.098293,0.098293,11.6477205,2025-09-18 15:00:00
1758207660000,0.09828,0.09828,0.098254,0.098254,11.349858,2025-09-18 15:01:00
1758207720000,0.098249,0.098278,0.098249,0.098278,11.349485,2025-09-18 15:02:00
1758207780000,0.098287,0.098296,0.098287,0.098296,10.9103565,2025-09-18 15:03:00
1758207840000,0.098374,0.098393,0.098374,0.098393,11.0681295,2025-09-18 15:04:00
1758207900000,0.098415,0.098415,0.098336,0.098336,10.968888,2025-09-18 15:05:00
1758207960000,0.098415,0.098415,0.098387,0.098387,10.9717185,2025-09-18 15:06:00
1758208020000,0.098298,0.098324,0.098298,0.098324,11.453264,2025-09-18 15:07:00
1758208080000,0.098302,0.098351,0.098302,0.098351,11.3074495,2025-09-18 15:08:00
1758208140000,0.098363,0.098363,0.098291,0.098291,11.111059,2025-09-18 15:09:00
1758208200000,0.098254,0.098254,0.09825,0.09825,11.249853,2025-09-18 15:10:00
1758208260000,0.098279,0.098347,0.098279,0.098347,11.1586445,2025-09-18 15:11:00
1758208320000,0.098386,0.098386,0.098385,0.098385,11.2159485,2025-09-18 15:12:00
1758208380000,0.098316,0.098316,0.097855,0.097903,125.60783033863392,2025-09-18 15:13:00
1758208440000,0.097922,0.097941,0.09742,0.097497,157.276072525,2025-09-18 15:14:00
1758208500000,0.097578,0.097578,0.097578,0.097578,5.659524,2025-09-18 15:15:00
1758208560000,0.097639,0.097681,0.097639,0.097681,11.230816,2025-09-18 15:16:00
1758208620000,0.097739,0.097768,0.097739,0.097768,11.046189,2025-09-18 15:17:00
1758208680000,0.097777,0.097855,0.097777,0.097855,11.1020965,2025-09-18 15:18:00
1758208740000,0.097923,0.097971,0.097923,0.097971,11.3128185,2025-09-18 15:19:00
1758208800000,0.098019,0.09834,0.098019,0.098309,470.7485914388955,2025-09-18 15:20:00
1758208860000,0.098309,0.098309,0.09828,0.09828,11.254713,2025-09-18 15:21:00
1758208920000,0.098251,0.098251,0.098214,0.098214,11.1984495,2025-09-18 15:22:00
1758208980000,0.098152,0.098152,0.098081,0.098081,11.234357,2025-09-18 15:23:00
1758209040000,0.098053,0.098092,0.098053,0.098092,11.3273445,2025-09-18 15:24:00
1758209100000,0.098135,0.098135,0.098083,0.098083,11.1844,2025-09-18 15:25:00
1758209160000,0.098054,0.098112,0.098054,0.098112,11.08335,2025-09-18 15:26:00
1758209220000,0.098151,0.09818,0.098151,0.09818,11.2890325,2025-09-18 15:27:00
1758209280000,0.09818,0.09818,0.098073,0.098073,11.2352435,2025-09-18 15:28:00
1758209340000,0.097993,0.097993,0.097945,0.097945,11.560318,2025-09-18 15:29:00
1758209400000,0.097883,0.097883,0.097873,0.097873,11.4027995,2025-09-18 15:30:00
1758209460000,0.097937,0.097946,0.097937,0.097946,11.4101915,2025-09-18 15:31:00
1758209520000,0.098034,0.098092,0.098034,0.098092,11.179124,2025-09-18 15:32:00
1758209580000,0.09807,0.09807,0.098062,0.098062,11.424699,2025-09-18 15:33:00
1758209640000,0.098055,0.098055,0.098018,0.098018,11.6173345,2025-09-18 15:34:00
1758209700000,0.098002,0.098002,0.097985,0.097985,11.122258,2025-09-18 15:35:00
1758209760000,0.097976,0.097976,0.097976,0.097976,11.51218,2025-09-18 15:36:00
1758209820000,0.098017,0.098077,0.098017,0.098077,11.3244735,2025-09-18 15:37:00
1758209880000,0.098073,0.098073,0.098004,0.098004,11.3725695,2025-09-18 15:38:00
1758209940000,0.098062,0.098062,0.098042,0.098042,11.325011,2025-09-18 15:39:00
1758210000000,0.098071,0.09809,0.098071,0.09809,11.6225345,2025-09-18 15:40:00
1758210060000,0.098109,0.098182,0.098109,0.098182,10.9431685,2025-09-18 15:41:00
1758210120000,0.098147,0.098147,0.098107,0.098107,11.088351,2025-09-18 15:42:00
1758210180000,0.098061,0.098102,0.098061,0.098102,10.9851075,2025-09-18 15:43:00
1758210240000,0.098052,0.098073,0.098052,0.098073,11.2281825,2025-09-18 15:44:00
1758210300000,0.097984,0.097984,0.097834,0.097902,106.07036473722688,2025-09-18 15:45:00
1758210360000,0.097921,0.09796,0.097921,0.09796,11.1162565,2025-09-18 15:46:00
1758210420000,0.098038,0.098116,0.098038,0.098116,11.229875,2025-09-18 15:47:00
1758210480000,0.098152,0.098152,0.098152,0.098152,11.28748,2025-09-18 15:48:00
1758210540000,0.098152,0.098171,0.098152,0.098171,11.09224,2025-09-18 15:49:00
1758210600000,0.09821,0.09821,0.098031,0.098209,7030.164073888758,2025-09-18 15:50:00
1758210660000,0.098223,0.098223,0.098223,0.098223,5.402265,2025-09-18 15:51:00
1758210720000,0.098033,0.098208,0.098033,0.098203,205.04332922461813,2025-09-18 15:52:00
1758210780000,0.098189,0.098189,0.098177,0.098177,10.9473955,2025-09-18 15:53:00
1758210840000,0.098098,0.098151,0.098098,0.098151,10.989944,2025-09-18 15:54:00
1758210900000,0.09819,0.09819,0.098131,0.098131,11.1412315,2025-09-18 15:55:00
1758210960000,0.098219,0.098226,0.098219,0.098226,11.2464885,2025-09-18 15:56:00
1758211020000,0.098147,0.098147,0.098147,0.098147,10.992464,2025-09-18 15:57:00
1758211080000,0.098225,0.09825,0.098225,0.09825,11.592025,2025-09-18 15:58:00
1758211140000,0.098241,0.098241,0.09822,0.09822,11.1491985,2025-09-18 15:59:00
1758211200000,0.098199,0.098199,0.098189,0.098189,10.997728,2025-09-18 16:00:00
1758211260000,0.098182,0.098182,0.098113,0.098113,11.6795525,2025-09-18 16:01:00
1758211320000,0.098162,0.098162,0.098093,0.098093,11.2845935,2025-09-18 16:02:00
1758211380000,0.098112,0.09817,0.098112,0.09817,10.991792,2025-09-18 16:03:00
1758211440000,0.098228,0.098228,0.098228,0.098228,11.148878,2025-09-18 16:04:00
1758211500000,0.098237,0.098276,0.098237,0.098276,10.955629,2025-09-18 16:05:00
1758211560000,0.098325,0.098325,0.098325,0.098325,11.1598875,2025-09-18 16:06:00
1758211620000,0.098393,0.098471,0.098393,0.098471,11.221287,2025-09-18 16:07:00
1758211680000,0.098455,0.098455,0.098377,0.098377,11.317723,2025-09-18 16:08:00
1758211740000,0.098298,0.098298,0.098274,0.098274,10.958871,2025-09-18 16:09:00
1758211800000,0.098225,0.098225,0.098213,0.098213,11.098753,2025-09-18 16:10:00
1758211860000,0.098183,0.098183,0.098163,0.098163,11.2407935,2025-09-18 16:11:00
1758211920000,0.098113,0.098181,0.098113,0.098181,11.5322215,2025-09-18 16:12:00
1758211980000,0.098259,0.098268,0.098259,0.098268,11.398557,2025-09-18 16:13:00
1758212040000,0.098181,0.098208,0.098131,0.098208,255.8517192851513,2025-09-18 16:14:00
1758212100000,0.098198,0.098276,0.098198,0.098276,11.248273,2025-09-18 16:15:00
1758212160000,0.098315,0.098373,0.098315,0.098373,11.0636565,2025-09-18 16:16:00
1758212220000,0.098428,0.098428,0.098389,0.098389,11.5137555,2025-09-18 16:17:00
1758212280000,0.098341,0.098341,0.098281,0.098281,11.2564745,2025-09-18 16:18:00
1758212340000,0.09831,0.098329,0.09831,0.098329,11.2576255,2025-09-18 16:19:00
1758212400000,0.098368,0.098368,0.098328,0.098328,10.867464,2025-09-18 16:20:00
1758212460000,0.098328,0.098328,0.098328,0.098328,11.455212,2025-09-18 16:21:00
1758212520000,0.098328,0.098386,0.098328,0.098386,11.360306,2025-09-18 16:22:00
1758212580000,0.098346,0.098434,0.098346,0.098434,11.364199,2025-09-18 16:23:00
1758212640000,0.098443,0.098443,0.098426,0.098426,11.0739025,2025-09-18 16:24:00
1758212700000,0.098385,0.098385,0.098374,0.098374,10.9693115,2025-09-18 16:25:00
1758212760000,0.098362,0.098362,0.098335,0.098335,11.5559555,2025-09-18 16:26:00
1758212820000,0.098364,0.098396,0.098364,0.098396,11.461278,2025-09-18 16:27:00
1758212880000,0.098384,0.098384,0.098384,0.098384,11.461736,2025-09-18 16:28:00
1758212940000,0.098379,0.098379,0.098373,0.098373,11.21487,2025-09-18 16:29:00
1758213000000,0.098343,0.098392,0.098343,0.098392,10.8695965,2025-09-18 16:30:00
1758213060000,0.098401,0.098461,0.098401,0.098461,11.418026,2025-09-18 16:31:00
1758213120000,0.098399,0.098399,0.098339,0.098339,11.214126,2025-09-18 16:32:00
1758213180000,0.098332,0.098332,0.098326,0.098326,11.25866,2025-09-18 16:33:00
1758213240000,0.098373,0.098373,0.098304,0.098304,11.2105545,2025-09-18 16:34:00
1758213300000,0.098323,0.098327,0.098323,0.098327,11.110727,2025-09-18 16:35:00
1758213360000,0.098238,0.098287,0.098238,0.098287,11.4967615,2025-09-18 16:36:00
1758213420000,0.098267,0.098267,0.098237,0.098237,11.200698,2025-09-18 16:37:00
1758213480000,0.098266,0.098344,0.098266,0.098344,11.059215,2025-09-18 16:38:00
1758213540000,0.09833,0.098388,0.09833,0.098388,11.507945,2025-09-18 16:39:00
1758213600000,0.098435,0.098435,0.098417,0.098417,11.220528,2025-09-18 16:40:00
1758213660000,0.098367,0.098426,0.098367,0.098426,11.3157155,2025-09-18 16:41:00
1758213720000,0.098426,0.098455,0.098426,0.098455,11.1730475,2025-09-18 16:42:00
1758213780000,0.098435,0.098454,0.098435,0.098454,11.419562,2025-09-18 16:43:00
1758213840000,0.098442,0.098461,0.098442,0.098461,11.0758175,2025-09-18 16:44:00
1758213900000,0.098539,0.098539,0.09846,0.09846,11.4259815,2025-09-18 16:45:00
1758213960000,0.09846,0.098468,0.09846,0.098468,11.17567,2025-09-18 16:46:00
1758214020000,0.098468,0.098497,0.098468,0.098497,10.931543,2025-09-18 16:47:00
1758214080000,0.098497,0.098565,0.098497,0.098565,11.133935,2025-09-18 16:48:00
1758214140000,0.098594,0.098623,0.098594,0.098623,10.9455435,2025-09-18 16:49:00
1758214200000,0.098652,0.098652,0.098637,0.098637,11.4427395,2025-09-18 16:50:00
1758214260000,0.098623,0.098623,0.098583,0.098583,11.339285,2025-09-18 16:51:00
1758214320000,0.098593,0.098593,0.098579,0.098579,11.4852515,2025-09-18 16:52:00
1758214380000,0.098561,0.098561,0.098547,0.098547,11.5800845,2025-09-18 16:53:00
1758214440000,0.098531,0.098532,0.098427,0.098427,505.7148786070248,2025-09-18 16:54:00
1758214500000,0.098466,0.098495,0.098466,0.098495,11.1282965,2025-09-18 16:55:00
1758214560000,0.098504,0.098513,0.098504,0.098513,11.2299555,2025-09-18 16:56:00
1758214620000,0.098562,0.098562,0.098557,0.098557,11.482178,2025-09-18 16:57:00
1758214680000,0.098537,0.098537,0.098518,0.098518,11.4784775,2025-09-18 16:58:00
1758214740000,0.098478,0.098505,0.098478,0.098505,11.474253,2025-09-18 16:59:00
1758214800000,0.098544,0.098622,0.098544,0.098622,11.386278,2025-09-18 17:00:00
1758214860000,0.098641,0.098816,0.098601,0.098816,467.6968272197517,2025-09-18 17:01:00
1758214920000,0.098797,0.098797,0.098717,0.098717,4111.492469183258,2025-09-18 17:02:00
1758214980000,0.098711,0.098711,0.098606,0.098606,11.09895,2025-09-18 17:03:00
1758215040000,0.098554,0.098554,0.098525,0.098525,11.1842115,2025-09-18 17:04:00
1758215100000,0.098498,0.098722,0.098497,0.098722,1985.5586214068908,2025-09-18 17:05:00
1758215160000,0.09881,0.098852,0.09881,0.098852,11.662037,2025-09-18 17:06:00
1758215220000,0.098822,0.098822,0.098806,0.098806,11.363578,2025-09-18 17:07:00
1758215280000,0.098815,0.098834,0.098815,0.098834,11.11778,2025-09-18 17:08:00
1758215340000,0.098922,0.098967,0.098922,0.098967,11.180661,2025-09-18 17:09:00
1758215400000,0.098877,0.098877,0.098847,0.098847,11.4185085,2025-09-18 17:10:00
1758215460000,0.098935,0.098936,0.098935,0.098936,11.3281155,2025-09-18 17:11:00
1758215520000,0.098933,0.098933,0.09893,0.09893,11.5749825,2025-09-18 17:12:00
1758215580000,0.098969,0.099048,0.098969,0.099048,10.989983,2025-09-18 17:13:00
1758215640000,0.099067,0.099067,0.099019,0.099019,11.290806,2025-09-18 17:14:00
1758215700000,0.098993,0.098993,0.09899,0.09899,11.384021,2025-09-18 17:15:00
1758215760000,0.09898,0.09899,0.09898,0.09899,11.18529,2025-09-18 17:16:00
1758215820000,0.09899,0.09899,0.09892,0.09892,11.67669,2025-09-18 17:17:00
1758215880000,0.09892,0.098939,0.09892,0.098939,11.3274515,2025-09-18 17:18:00
1758215940000,0.098909,0.098988,0.098909,0.098988,11.280287,2025-09-18 17:19:00
1758216000000,0.099047,0.099063,0.099047,0.099063,11.193239,2025-09-18 17:20:00
1758216060000,0.099033,0.099052,0.099033,0.099052,11.389916,2025-09-18 17:21:00
1758216120000,0.099012,0.099012,0.099012,0.099012,11.287368,2025-09-18 17:22:00
1758216180000,0.099071,0.099071,0.099071,0.099071,11.3436295,2025-09-18 17:23:00
1758216240000,0.098981,0.098986,0.098981,0.098986,11.680053,2025-09-18 17:24:00
1758216300000,0.098936,0.098936,0.098875,0.098875,11.42357,2025-09-18 17:25:00
1758216360000,0.098867,0.098867,0.09886,0.09886,11.4681555,2025-09-18 17:26:00
1758216420000,0.098845,0.098845,0.098765,0.098765,11.1156625,2025-09-18 17:27:00
1758216480000,0.098765,0.098765,0.098745,0.098745,11.1099625,2025-09-18 17:28:00
1758216540000,0.098715,0.098793,0.098715,0.098793,11.2087155,2025-09-18 17:29:00
1758216600000,0.098793,0.098793,0.09877,0.09877,11.2117405,2025-09-18 17:30:00
1758216660000,0.098762,0.098762,0.098759,0.098759,11.1105525,2025-09-18 17:31:00
1758216720000,0.098752,0.098752,0.098725,0.098725,11.6511295,2025-09-18 17:32:00
1758216780000,0.098784,0.098853,0.098784,0.098853,11.2654125,2025-09-18 17:33:00
1758216840000,0.098882,0.098882,0.09885,0.09885,11.616747,2025-09-18 17:34:00
1758216900000,0.098795,0.098795,0.098715,0.098715,11.554415,2025-09-18 17:35:00
1758216960000,0.098703,0.098703,0.098659,0.098659,11.1016235,2025-09-18 17:36:00
1758217020000,0.098641,0.098641,0.098611,0.098611,11.539257,2025-09-18 17:37:00
1758217080000,0.098584,0.098584,0.098579,0.098579,11.139702,2025-09-18 17:38:00
1758217140000,0.098549,0.098578,0.098549,0.098578,11.137632,2025-09-18 17:39:00
1758217200000,0.098607,0.098607,0.098607,0.098607,11.2905015,2025-09-18 17:40:00
1758217260000,0.098646,0.098675,0.098646,0.098675,11.4939555,2025-09-18 17:41:00
1758217320000,0.098724,0.098724,0.098715,0.098715,11.4021045,2025-09-18 17:42:00
1758217380000,0.098716,0.098716,0.098716,0.098716,11.302982,2025-09-18 17:43:00
1758217440000,0.098713,0.098713,0.098707,0.098707,11.252949,2025-09-18 17:44:00
1758217500000,0.098697,0.098726,0.098697,0.098726,11.54926,2025-09-18 17:45:00
1758217560000,0.098676,0.098695,0.098676,0.098695,11.496875,2025-09-18 17:46:00
1758217620000,0.098773,0.098832,0.098773,0.098832,11.411615,2025-09-18 17:47:00
1758217680000,0.098826,0.098826,0.098786,0.098786,11.313317,2025-09-18 17:48:00
1758217740000,0.098845,0.098856,0.098845,0.098856,11.713787,2025-09-18 17:49:00
1758217800000,0.098856,0.098925,0.098856,0.098925,11.026239,2025-09-18 17:50:00
1758217860000,0.098944,0.098944,0.098673,0.098682,24.54307736233241,2025-09-18 17:51:00
1758217920000,0.098751,0.098918,0.098751,0.098918,123.82786595037702,2025-09-18 17:52:00
1758217980000,0.098927,0.098957,0.098927,0.098957,11.3288965,2025-09-18 17:53:00
1758218040000,0.098957,0.099016,0.098957,0.099016,11.3338805,2025-09-18 17:54:00
1758218100000,0.099095,0.099095,0.099062,0.099062,11.443509,2025-09-18 17:55:00
1758218160000,0.098988,0.098988,0.098958,0.098958,11.183949,2025-09-18 17:56:00
1758218220000,0.098878,0.098924,0.098878,0.098924,11.373569,2025-09-18 17:57:00
1758218280000,0.098914,0.098914,0.098864,0.098864,11.223839,2025-09-18 17:58:00
1758218340000,0.098719,0.098905,0.098719,0.098896,1473.5430350882357,2025-09-18 17:59:00
1758218400000,0.098816,0.098816,0.098816,0.098816,5.68192,2025-09-18 18:00:00
1758218460000,0.098895,0.098953,0.098895,0.098953,16.966596,2025-09-18 18:01:00
1758218520000,0.0993,0.0993,0.099168,0.099258,1990.6901020302985,2025-09-18 18:02:00
1758218580000,0.09921,0.09921,0.09921,0.09921,5.65497,2025-09-18 18:03:00
1758218640000,0.09919,0.09919,0.099164,0.099164,16.513349,2025-09-18 18:04:00
1758218700000,0.099163,0.099163,0.099163,0.099163,5.652291,2025-09-18 18:05:00
1758218760000,0.099093,0.099093,0.099012,0.099012,201.68040971386677,2025-09-18 18:06:00
1758218820000,0.099011,0.099011,0.099011,0.099011,5.841649,2025-09-18 18:07:00
1758218880000,0.09906,0.099109,0.09906,0.099109,11.196524,2025-09-18 18:08:00
1758218940000,0.099178,0.099178,0.099137,0.099137,16.80834,2025-09-18 18:09:00
1758219000000,0.099123,0.099123,0.099114,0.099114,11.4481935,2025-09-18 18:10:00
1758219060000,0.099064,0.099064,0.099064,0.099064,5.844776,2025-09-18 18:11:00
1758219120000,0.099034,0.099093,0.099034,0.099093,11.5409125,2025-09-18 18:12:00
1758219180000,0.099075,0.099075,0.099056,0.099056,11.640201,2025-09-18 18:13:00
1758219240000,0.099056,0.099056,0.099056,0.099056,11.490496,2025-09-18 18:14:00
1758219300000,0.099056,0.099085,0.099056,0.099085,11.3436085,2025-09-18 18:15:00
1758219360000,0.099094,0.099103,0.099094,0.099103,11.2972425,2025-09-18 18:16:00
1758219420000,0.099152,0.099152,0.099152,0.099152,11.352904,2025-09-18 18:17:00
1758219480000,0.099161,0.099209,0.099159,0.099159,16.959227,2025-09-18 18:18:00
1758219540000,0.099191,0.099191,0.099191,0.099191,5.7034825,2025-09-18 18:19:00
1758219600000,0.099182,0.099182,0.099122,0.099122,11.650345,2025-09-18 18:20:00
1758219660000,0.099097,0.099097,0.099097,0.099097,11.6438975,2025-09-18 18:21:00
1758219720000,0.099017,0.099076,0.099017,0.099076,11.241881,2025-09-18 18:22:00
1758219780000,0.099115,0.099184,0.099115,0.099184,11.104744,2025-09-18 18:23:00
1758219840000,0.099147,0.099147,0.099134,0.099134,11.2028635,2025-09-18 18:24:00
1758219900000,0.099127,0.099127,0.099122,0.099122,11.250637,2025-09-18 18:25:00
1758219960000,0.099104,0.099104,0.099024,0.099024,11.293176,2025-09-18 18:26:00
1758220020000,0.099033,0.099062,0.099033,0.099062,11.291357,2025-09-18 18:27:00
1758220080000,0.099121,0.0992,0.099121,0.0992,11.2548155,2025-09-18 18:28:00
1758220140000,0.099247,0.099247,0.099247,0.099247,11.314158,2025-09-18 18:29:00
1758220200000,0.09924,0.09924,0.09923,0.09923,11.412035,2025-09-18 18:30:00
1758220260000,0.09922,0.09922,0.099212,0.099212,11.01298,2025-09-18 18:31:00
1758220320000,0.099183,0.099183,0.099178,0.099178,10.909855,2025-09-18 18:32:00
1758220380000,0.099169,0.099169,0.099161,0.099161,11.6518935,2025-09-18 18:33:00
1758220440000,0.099156,0.099156,0.099152,0.099152,11.45229,2025-09-18 18:34:00
1758220500000,0.099152,0.099152,0.099152,0.099152,11.501632,2025-09-18 18:35:00
1758220560000,0.099231,0.09929,0.099231,0.09929,11.36546,2025-09-18 18:36:00
1758220620000,0.099289,0.099289,0.099279,0.099279,11.516949,2025-09-18 18:37:00
1758220680000,0.099259,0.09926,0.099259,0.09926,11.4148415,2025-09-18 18:38:00
1758220740000,0.09927,0.09927,0.09925,0.09925,11.51415,2025-09-18 18:39:00
1758220800000,0.09919,0.099198,0.09919,0.099198,11.010538,2025-09-18 18:40:00
1758220860000,0.099176,0.099176,0.099146,0.099146,11.601807,2025-09-18 18:41:00
1758220920000,0.099136,0.099136,0.099125,0.099125,11.4000075,2025-09-18 18:42:00
1758220980000,0.099125,0.099125,0.099035,0.099035,11.4436275,2025-09-18 18:43:00
1758221040000,0.099035,0.099074,0.099035,0.099074,11.688431,2025-09-18 18:44:00
